book_id,title,authors,average_rating,num_of_pages,ratings_count,text_reviews_count,publisher,ratings_dist,indices,distance
32330,Air Gear  Vol. 1 (Air Gear  #1),Oh! Great/大暮 維人,3.92,224,1875,37,Del Rey,3,"[8401, 8385, 7915, 7502, 7184, 10057]","[0.0, 40.422796785972146, 53.908667206674664, 63.37223366743514, 73.17813881207967, 73.75003457626309]"
32331,Air Gear  Vol. 4 (Air Gear  #4),Oh! Great/大暮 維人,4.07,224,467,2,Del Rey,4,"[8402, 10854, 5770, 6032, 9859, 3721]","[0.0, 16.404953520202366, 19.239137194791248, 19.849926952006648, 23.216588896735026, 24.106936761023785]"
32338,Fire in the Minds of Men: Origins of the Revolutionary Faith,James H. Billington,4.54,677,96,9,Basic Books,4,"[8403, 6304, 10154, 3901, 5997, 1277]","[0.0, 3.358705107627045, 7.690052015428764, 10.63924809373294, 19.34082728323688, 21.119396298189965]"
32349,Mutant Message Down Under,Marlo Morgan,3.79,187,11224,1249,Harper Perennial,3,"[8404, 7117, 4873, 7649, 2901, 862]","[0.0, 248.1976279096962, 318.51381194541625, 320.8910445930207, 350.4940263399649, 359.4581824079124]"
32350,Mutants & Masterminds: RPG,Steve Kenson/Ramón Pérez,3.81,253,305,8,Green Ronin Publishing,3,"[8405, 4808, 10651, 3471, 8291, 8240]","[0.0, 3.162293471517152, 7.615779671182722, 12.207477216853611, 12.409818693276707, 19.97694671364971]"
32351,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,4.05,448,3040,200,Penguin Books,4,"[8406, 10507, 2916, 7439, 1507, 5547]","[0.0, 32.51228075666178, 54.18487242764349, 62.120965864996016, 79.42926475802228, 84.24968842672358]"
32353,The New Mutants Classic  Vol. 1,Chris Claremont/Bob McLeod,3.75,240,697,43,Marvel,3,"[8407, 900, 5363, 10509, 2198, 9402]","[0.0, 12.329026725577327, 20.09976119261122, 20.618169171873628, 20.882109567761585, 21.980209280168374]"
32358,James Dean: The Mutant King: A Biography,David Dalton,4.07,384,491,29,Chicago Review Press,4,"[8408, 3475, 3584, 3398, 2907, 8007]","[0.0, 13.079086359528329, 16.644290312296285, 17.804493814764857, 19.00026315607234, 25.17945392577051]"
32370,Dry,Augusten Burroughs,4.03,293,77100,3112,Picador USA,4,"[8409, 323, 8001, 7505, 5924, 2602]","[0.0, 716.9003088993616, 773.7958645534363, 949.4993552393809, 1344.9781387070943, 1381.143381405421]"
32373,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,Michael J. Bradley,4.29,332,792,138,Harbor Press,4,"[8410, 8854, 5165, 8216, 1239, 768]","[0.0, 31.278185689070906, 44.299716703383105, 50.399921626923195, 51.731252642865705, 55.09083408335728]"
32386,El Retrato De Dorian Gray,Oscar Wilde,4.08,251,43,5,Mestas Ediciones,4,"[8411, 7580, 4538, 8054, 362, 5559]","[0.0, 3.606674368445258, 4.247834742548255, 5.099176404087233, 5.222106854517628, 5.243090691567332]"
32396,Henry IV  Part 1,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.83,336,1604,146,Simon  Schuster,3,"[8412, 7645, 5430, 9760, 5151, 6628]","[0.0, 14.764836605936416, 15.331914427102703, 31.92179349598014, 32.49670906414987, 48.80577424854563]"
32398,Henry IV  Part 2,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.8,400,692,89,Simon  Schuster,3,"[8413, 10087, 9300, 178, 7387, 8386]","[0.0, 22.5029864684668, 24.495191364837304, 26.92604872609422, 38.75586278229399, 41.06157449489729]"
32400,Henry IV  part II,William Shakespeare,3.8,336,22,4,Penguin UK,3,"[8414, 5811, 4399, 3404, 9199, 7090]","[0.0, 3.018095425926755, 3.0397532794620026, 3.7521194010852055, 5.099813722088288, 6.082770750242031]"
32401,King Henry IV  Part 2,William Shakespeare/Arthur Raleigh Humphreys,3.8,336,262,21,Bloomsbury Arden Shakespeare,3,"[8415, 8290, 10003, 2142, 9301, 6919]","[0.0, 5.480182478713642, 6.480748413570766, 11.402192771568107, 12.807247947939478, 14.182016781826201]"
32408,Piccole donne,Louisa May Alcott/Jame's Prunier/Laura Cangemi,3.98,288,83,5,Piemme,3,"[8416, 120, 6800, 6579, 533, 9776]","[0.0, 2.6460536653665963, 5.001689714486496, 7.145460097152597, 8.602534510247548, 8.784076502399099]"
32410,I Henry IV,William Shakespeare/Gordon McMullan,3.83,432,89,11,W. W. Norton & Company,3,"[8417, 8188, 5236, 9574, 762, 5180]","[0.0, 1.7459667808981933, 6.403319451659428, 7.813347554025739, 9.000555538409838, 9.700974177885437]"
32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello/Henry Reed,3.92,236,12,1,Riverrun Press (New York  NY),3,"[8418, 5782, 6504, 1966, 479, 10110]","[0.0, 2.0690335908341364, 2.4819347291981715, 3.000266654815868, 4.246457347012919, 4.364962771891646]"
32414,Henry IV  Parts I & II,William Shakespeare/Ronald K. Levao,3.85,400,58,2,Pearson,3,"[8419, 1365, 7275, 611, 4768, 3373]","[0.0, 4.243819034784589, 7.020035612445282, 7.214159687725244, 7.28285658241325, 7.558412531742363]"
32417,Black Sunday,Thomas  Harris,3.6,311,6969,173,NAL,3,"[8420, 2599, 6306, 155, 5620, 10997]","[0.0, 46.18051537174526, 91.01391596893302, 93.78239120431937, 96.47430538749683, 106.90707413450244]"
32418,Hannibal (Hannibal Lecter  #3),Thomas  Harris,3.76,564,71712,2120,Arrow,3,"[8421, 7768, 702, 4946, 334, 1546]","[0.0, 567.5306167071517, 587.6479640056622, 620.7053861535278, 697.9691973146093, 744.1404518637594]"
32419,The Hannibal Lecter Trilogy,Thomas  Harris,4.42,1222,808,29,William Heinemann Ltd.,4,"[8422, 4705, 811, 7371, 1825, 6449]","[0.0, 45.519507905951706, 46.710436735273625, 59.741209395190516, 120.97957513564015, 128.42531876542103]"
32421,Velocity,Dean Koontz,3.86,460,53394,1527,Bantam,3,"[8423, 5865, 4669, 3268, 8583, 8673]","[0.0, 294.7442418436703, 396.9471405615614, 499.80399398164076, 647.9822658838743, 667.4443844995626]"
32422,Hideaway,Dean Koontz,3.84,413,30539,453,Berkley,3,"[8424, 8429, 1542, 5939, 6163, 8091]","[0.0, 74.81312451702576, 192.24486989254095, 232.10999202964098, 248.1090665413096, 295.0560089203404]"
32424,Lightning,Dean Koontz,4.06,384,49312,1644,Berkley,4,"[8425, 5919, 4376, 16, 6676, 7858]","[0.0, 95.39402287355324, 526.6127746266701, 577.1256584141793, 726.6429728553081, 794.7364504035285]"
32426,Icebound,David Axton/Dean Koontz,3.76,408,17062,358,Bantam,3,"[8426, 8441, 3276, 9217, 3786, 9120]","[0.0, 59.33804513126464, 123.2809539223314, 172.03794029225065, 232.3601730073379, 234.2948913228797]"
32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,4.24,752,3336,24,Wings,4,"[8427, 4675, 3374, 5414, 314, 9924]","[0.0, 114.62998037162879, 163.35549240842806, 190.515117510396, 231.21479386060054, 237.60052609369367]"
32428,Shadow Fires,Leigh Nichols/Dean Koontz,3.78,528,9553,167,Berkley,3,"[8428, 1472, 8138, 6911, 9256, 2813]","[0.0, 109.66314969031302, 159.3016020007332, 166.52359862794222, 170.00961855142197, 170.5902180665703]"
32430,The Bad Place,Dean R. Koontz,3.9,417,30574,519,Berkley,3,"[8429, 8424, 5939, 6163, 1542, 8091]","[0.0, 74.81312451702576, 204.13237273886767, 209.55923482395139, 233.03016457102714, 246.8098020743909]"
32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,4.0,448,31462,833,Bantam Books,3,"[8430, 4086, 10320, 3921, 2615, 8226]","[0.0, 243.7888432640017, 278.2714962046957, 434.0933305177586, 470.0266129699466, 490.8788576624583]"
32433,The Key to Midnight,Dean Koontz/Leigh Nichols,3.95,419,24594,239,Berkley Books,3,"[8431, 8467, 4923, 8279, 2462, 1194]","[0.0, 281.2330778909195, 334.2963356065992, 341.2477950111913, 359.0293720574962, 499.8020233052283]"
32434,Mr. Murder,Dean Koontz,3.76,493,22577,448,Berkley,3,"[8432, 10529, 8493, 8092, 9538, 7491]","[0.0, 223.51604528534412, 289.55513533695097, 319.7796380321924, 327.00001850152853, 353.54943430869747]"
32435,Phantoms,Dean Koontz,3.94,448,61123,1047,Berkley,3,"[8433, 7851, 1581, 5431, 5427, 3871]","[0.0, 234.27554055001133, 410.47900323889894, 497.4706278766617, 529.8480915319032, 689.2852416815552]"
32437,The Face,Dean Koontz,3.71,649,18747,559,Bantam,3,"[8434, 1650, 4968, 8871, 9394, 9658]","[0.0, 207.36956599269817, 277.5081204217275, 298.70058587153795, 298.8431376157063, 299.42975202875215]"
32438,Shattered,Dean Koontz,3.9,289,19637,228,Berkley,3,"[8435, 3941, 3885, 4783, 25, 4859]","[0.0, 158.0951741831483, 181.2429485524885, 207.08211028478533, 269.0564938818612, 292.21570731225245]"
32439,Intensity,Dean Koontz,4.04,436,65221,2345,Bantam,4,"[8436, 5920, 5725, 9637, 6763, 2057]","[0.0, 296.01720372302685, 604.0289728150464, 626.3361796990495, 687.5944363503824, 805.2597943521084]"
32441,The Good Guy,Dean Koontz,3.82,386,29967,1317,Bantam,3,"[8437, 8453, 7658, 8709, 297, 3972]","[0.0, 79.10812916508644, 167.41867309234055, 267.9738810033545, 365.93168775059644, 375.8418417366539]"
32443,The Eyes of Darkness,Leigh Nichols/Dean Koontz,3.88,366,16242,298,Berkley,3,"[8438, 378, 5766, 7405, 7404, 10734]","[0.0, 149.44576307142333, 157.53418549635504, 169.5466098157082, 206.50189442230305, 217.3315460304831]"
32446,The Door to December,Richard Paige/Dean Koontz,3.95,518,32385,581,Berkley Books,3,"[8439, 1195, 7850, 794, 3307, 9757]","[0.0, 325.4013093089823, 394.79363229413923, 420.35818250630024, 425.652457293506, 469.9851099769013]"
32453,The Servants of Twilight,Leigh Nichols/Dean Koontz,3.83,499,15666,209,Headline Feature,3,"[8440, 5480, 7407, 5307, 7177, 8938]","[0.0, 185.51011427951846, 203.07640335597833, 208.16348406961293, 231.4023336096678, 246.41022726339912]"
32456,Darkfall,Dean Koontz,3.82,371,17016,364,Berkley,3,"[8441, 8426, 3276, 9217, 3786, 9120]","[0.0, 59.33804513126464, 144.53769196994946, 174.1092441543527, 184.62446641764464, 229.7978731407234]"
32461,Ghosts and Grisly Things,Ramsey Campbell/Jack Dann/Dennis Etchison,3.73,300,202,14,Tor Books,3,"[8442, 8574, 8271, 6663, 6742, 8571]","[0.0, 13.460817211447454, 14.000032142820244, 14.07876415030808, 14.283140410988054, 14.878991901335251]"
32483,Shakespeare: The Biography,Peter Ackroyd,3.99,608,1541,131,Anchor,3,"[8443, 1684, 9625, 6887, 7782, 2991]","[0.0, 61.33638479727999, 67.06080897215601, 86.20327661985941, 96.34832691853036, 102.26444592330219]"
32484,The Necessary Shakespeare,William Shakespeare,4.31,896,91,10,Longman Publishing Group,4,"[8444, 529, 8306, 11018, 4347, 10322]","[0.0, 16.94556284105075, 32.65379610397542, 38.51181636848618, 39.16632354459632, 42.95352022826534]"
32487,Shakespeare After All,Marjorie Garber,4.38,1008,852,62,Anchor Books,4,"[8445, 4140, 5161, 1370, 2446, 9465]","[0.0, 54.14083856018486, 69.25620910792043, 93.77100244745174, 105.89160684397984, 108.40664370784661]"
32488,Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,4.35,288,456,27,Anchor,4,"[8446, 5862, 841, 4014, 6736, 11013]","[0.0, 9.128877258458457, 19.265938855918755, 19.3477750658829, 19.4562997509804, 19.88589701270727]"
32498,John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham/Michael Beck/Blair Brown/D.W. Moffett,4.5,0,476,9,Random House Audio,4,"[8447, 6945, 2305, 6202, 4866, 10524]","[0.0, 43.54491933624404, 46.83086161923567, 48.17802922494859, 55.218924292311236, 61.380847175645926]"
32499,The Pelican Brief,John Grisham,4.0,400,340714,1942,Delta,3,"[8448, 7810, 5082, 7678, 8746, 1885]","[0.0, 8558.790283422068, 8593.130687613217, 10234.88749452577, 10244.429365543012, 12490.46764537261]"
32500,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,4.34,794,2023,83,Little  Brown & Company,4,"[8449, 8452, 9117, 7156, 3990, 6696]","[0.0, 62.241646025792086, 91.4067481097539, 116.9744523389616, 138.68670303962094, 158.1170566384285]"
32501,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,4.12,405,36333,1511,Little  Brown & Company,4,"[8450, 6810, 8769, 8380, 4336, 2568]","[0.0, 196.66239116821495, 245.09999612403098, 403.7437336975027, 410.6606384838946, 562.3282760096632]"
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,4.18,454,33730,1309,Warner Books (NY),4,"[8451, 8379, 6412, 9188, 11024, 4517]","[0.0, 219.15520185475864, 289.25978099279547, 297.1817667690937, 456.88620421282144, 567.1887163898803]"
32503,The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,4.49,821,2026,27,Little  Brown and Company,4,"[8452, 8449, 9117, 7156, 4566, 6350]","[0.0, 62.241646025792086, 119.61332743469684, 143.51686312068, 167.76779309509917, 187.03478847529942]"
32505,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,4.13,432,29913,1282,Grand Central Publishing,4,"[8453, 8437, 7658, 8709, 297, 3972]","[0.0, 79.10812916508644, 222.7667838794644, 278.48539566734917, 413.9058951017731, 439.2095173149143]"
32506,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,4.2,510,64309,2025,Grand Central Publishing,4,"[8454, 2612, 6466, 6573, 5796, 5920]","[0.0, 426.6544273765362, 511.66396629037695, 594.4426331446963, 647.9783966306284, 871.4530096912857]"
32507,Chasing the Dime,Michael Connelly,3.96,448,26998,828,Warner Books,3,"[8455, 7793, 3685, 4769, 9254, 1635]","[0.0, 130.0078032273448, 291.4397783419415, 300.5095687328442, 318.9594370762527, 363.65801531108866]"
32508,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,4.1,482,125864,3198,Grand Central Publishing,4,"[8456, 1018, 1910, 7680, 1428, 2652]","[0.0, 223.79232538226148, 829.2442357351663, 1239.7644995723986, 1435.139716682665, 1956.4902561730278]"
32509,Tales From Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,3.96,278,117,11,Wordsworth Editions,3,"[8457, 6536, 11122, 4165, 10773, 6801]","[0.0, 3.171371942866368, 7.280281587960729, 8.9, 9.221713506718803, 9.273753285482636]"
32510,Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,3.83,214,13896,537,Berkley Books,3,"[8458, 4910, 11066, 8670, 7514, 6924]","[0.0, 73.81776547688233, 112.30317715897445, 112.65899165179847, 129.53845606614277, 139.0360704997088]"
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,3.94,430,421,70,W.W. Norton & Company (NY/London),3,"[8459, 3455, 4905, 3619, 8586, 10466]","[0.0, 17.352682789701422, 25.02095921422678, 29.360328676634396, 32.588642193255, 40.47236217469892]"
32514,Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,4.25,391,701,41,Simon  Schuster,4,"[8460, 7387, 4311, 1781, 178, 3712]","[0.0, 11.888498643647145, 25.6972391513174, 26.91266616297984, 28.67601088017648, 29.71645335500184]"
32516,Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,3.87,194,12212,367,Berkley,3,"[8461, 1912, 7116, 6892, 5088, 6341]","[0.0, 104.63760748411634, 109.04128392494285, 139.05396398520972, 168.3746183366127, 186.3384029125505]"
32517,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan/Tim Turner/Patrick O'Connell,4.01,288,111,13,Random House,4,"[8462, 5159, 4165, 8740, 6495, 9832]","[0.0, 3.7419914484135317, 5.858540773947041, 6.005206074732157, 8.187795796183488, 10.00112493672587]"
32520,Sonnets,William Shakespeare/Stephen  Booth,4.25,583,104,6,Yale University Press,4,"[8463, 8264, 3494, 6529, 1992, 5216]","[0.0, 7.217762811287165, 7.349149610669251, 9.274055207944365, 10.869779206589248, 11.36014524555034]"
32522,The Art of Shakespeare's Sonnets,Helen Vendler,4.3,692,613,25,Belknap Press of Harvard University Press,4,"[8464, 4383, 5076, 10801, 4696, 894]","[0.0, 20.248755517315132, 30.101430198580267, 46.9373582554451, 53.42297633041424, 55.67168400542595]"
32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,4.16,375,26891,1501,Bantam Books,4,"[8465, 4571, 292, 8721, 9759, 186]","[0.0, 152.16445872804857, 248.57215370994393, 276.62802189944534, 333.05555152256505, 354.3924413697335]"
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner/Anna Fields,3.96,451,44349,1850,Bantam,3,"[8466, 7519, 2091, 5141, 4486, 5178]","[0.0, 166.73632357707783, 491.05910031278313, 572.6605168858772, 611.3829098854497, 759.1970074361462]"
32530,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,4.16,384,24599,518,Bantam,4,"[8467, 4923, 2462, 1194, 7137, 8431]","[0.0, 149.96666329554714, 182.35681533740382, 221.7255321337622, 255.94174415284428, 281.2330778909195]"
32532,On Becoming a Novelist,John Gardner/Raymond Carver,4.11,150,2316,204,W. W. Norton & Company,4,"[8468, 10629, 8242, 9167, 7493, 3607]","[0.0, 41.749730538052575, 63.99271521040501, 64.07466347941283, 65.19969325081216, 73.37163552763424]"
32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4.0,224,5019,408,Vintage,3,"[8469, 8344, 5130, 9, 5546, 4112]","[0.0, 45.39863544204826, 101.91194287226595, 103.47486844640103, 103.92786007611241, 104.009738005631]"
32534,October Light,John Gardner/Tom Bissell,3.88,399,843,61,New Directions,3,"[8470, 11084, 1193, 10694, 339, 1578]","[0.0, 7.071774883294857, 15.033416112115038, 29.63149675598585, 31.257077598521587, 34.14732786031727]"
32537,Excellence,John W. Gardner,3.82,176,49,8,W. W. Norton  Company,3,"[8471, 10691, 7958, 4722, 3698, 10314]","[0.0, 2.315167380558045, 4.130084744893257, 4.260528136276065, 5.213914076775719, 7.073358466810515]"
32540,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon/Lawrence M. Lasher,4.0,156,0,0,University Press of Mississippi,3,"[8472, 1107, 10494, 9671, 5164, 4752]","[0.0, 4.127953488110059, 4.244337404118574, 4.292143986401202, 4.691097952505362, 4.692813654940925]"
32552,Essential Tales and Poems,Edgar Allan Poe/Benjamin F. Fisher,4.36,688,66382,109,Barnes  Noble Classics,4,"[8473, 3479, 2304, 2523, 3441, 1495]","[0.0, 1353.0838945165226, 1429.8608493136667, 1475.4939296384787, 1580.2939987546622, 1622.4115419954335]"
32558,Poetry  Tales and Selected Essays,Edgar Allan Poe/Gary Richard Thompson/G.R. Thompson/Patrick F. Quinn,4.41,1520,170,13,Library of America,4,"[8474, 5034, 4283, 1176, 9587, 8112]","[0.0, 48.49835048741349, 69.77111221702002, 70.29224779447588, 78.68949167455588, 80.92589758538362]"
32560,The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike,4.35,488,168,12,Schocken Books,4,"[8475, 1319, 9991, 1296, 6088, 6234]","[0.0, 8.132920754562901, 9.064215354899728, 13.203651010231981, 14.111587437280045, 14.80611022517393]"
32561,The Sons,Franz Kafka/Edwin Muir/Willa Muir/Eithne Wilkins/Ernst Kaiser/Mark Anderson/Arthur S. Wensinger,3.95,167,529,37,Schocken,3,"[8476, 7315, 10512, 5075, 8996, 9173]","[0.0, 11.445540616327392, 14.491380196516825, 16.124667438431096, 22.760248241176985, 23.021807053313605]"
32572,The Metamorphosis and Other Stories,Franz Kafka/Donna Freed/Jason Baker,4.03,191,132,19,Barnes  Noble Classics,4,"[8477, 9552, 3567, 4700, 8575, 9257]","[0.0, 5.761388721480265, 9.486917307534624, 11.09199711503749, 12.302845199383759, 12.806264092232365]"
32574,The Metamorphosis And Other Stories,Franz Kafka/Joachim Neugroschel,4.03,227,61,6,Scribner Book Company,4,"[8478, 5144, 2583, 8631, 8782, 2356]","[0.0, 3.1653751752359467, 4.485810963471377, 6.48722590943155, 7.215788245230039, 7.420080862093081]"
32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,3.72,371,1399,49,Pocket Books,3,"[8479, 3002, 5368, 9021, 8564, 6206]","[0.0, 25.694583086713042, 29.71761935283511, 30.74171270440214, 35.18558795870832, 41.30402522757316]"
32578,Lolita,Richard Corliss,3.89,96,475,23,British Film Institute,3,"[8480, 5369, 5594, 9632, 1962, 7262]","[0.0, 12.084870706796991, 17.235649102949385, 20.024986891381477, 20.543261668975546, 24.372133677624536]"
32579,Lolita: The Screenplay,Vladimir Nabokov,3.87,240,281,18,Vintage,3,"[8481, 1149, 3467, 8013, 6828, 7229]","[0.0, 7.211102550927978, 11.4031749964648, 13.043941122222225, 13.60597295308204, 14.866727952041094]"
32581,Lolita,Vladimir Nabokov/Martin Amis,3.89,335,1965,295,Everyman's Library,3,"[8482, 5890, 2941, 8701, 856, 7060]","[0.0, 11.231402405755036, 43.669765284461974, 70.10770285781727, 80.06258114749987, 84.06552265941133]"
32584,Mysteries,Knut Hamsun/Sverre Lyngstad,4.09,313,282,37,Penguin Classics,4,"[8483, 11064, 5645, 3305, 6232, 7250]","[0.0, 10.349028939953739, 10.49327880121366, 11.575875776804104, 11.621639299169459, 12.328828005937952]"
